id,title,digest,url,author,publish_time
"60","金融*17 | GGV、洪泰基金、华泰联合证券等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496281&idx=3&sn=96229ec38ac28649253b4e073c258e8c&chksm=e9f92db7de8ea4a112d61b6429e4f8c4936531d39487c8ba686f7e4de82d3d88b5a42ea4b576&scene=27#wechat_redirect","Tang","2020-04-17 18:00:00"
"61","多行业*9 | 洪泰基金、雀巢、百事等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496281&idx=4&sn=b8f17e96ac87e4c8e0d3eac8b768ebfd&chksm=e9f92db7de8ea4a1eeef3f544775a1ce06869fcb787b504a64c4fd91efe9226dc9ce0d0ae200&scene=27#wechat_redirect","Tang","2020-04-17 18:00:00"
"62","这可能是你进入中信/鼎晖等顶尖机构实习的最好机会（附Wind/研报10G资料）","手把手教你，如何通过top机构的实习生考核","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496267&idx=1&sn=52679ff1035c4c7f80075881090fdc36&chksm=e9f92da5de8ea4b3e725db2aab087083e14fbb8d4244fff41e22cd0aacd6b2ff30f939933e40&scene=27#wechat_redirect","","2020-04-16 08:00:00"
"63","互联网*10 | 腾讯、平安集团、字节跳动、滴滴出行等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496267&idx=2&sn=83284514af2de79573e702ff743cfaa7&chksm=e9f92da5de8ea4b3a47765f4f14673e38ac0ad8c33527b54e6c82176def13d452505b75427a9&scene=27#wechat_redirect","","2020-04-16 08:00:00"
"64","咨询*4 | 滴滴战略、PwC战略等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496267&idx=3&sn=9996eb6e3276a97775948c452f768af3&chksm=e9f92da5de8ea4b31626f448039e5ee29ef462ed1f1ba25b512680465b17f7fcbb763b4360bc&scene=27#wechat_redirect","","2020-04-16 08:00:00"
"65","金融*14 | 中金公司、中信资本、星汉资本等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496267&idx=4&sn=15a6d71c1eb9f624cac22ba26c24c418&chksm=e9f92da5de8ea4b308b27bf49311e3c9211568d1118871e294b8fbbc683e1ef368316ccc97bf&scene=27#wechat_redirect","","2020-04-16 08:00:00"
"66","多行业*4 | 沃尔玛、平安集团等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496267&idx=5&sn=ca587a93125afc0a9a1f7590401d7ade&chksm=e9f92da5de8ea4b3f8da47e188431a26d02b00c976c39c00aa8d8801e6032d600a2ac1575185&scene=27#wechat_redirect","","2020-04-16 08:00:00"
"67","武汉解封后的一周，这里有一份不限专业的实习攻略","疫情肆虐的背景下，许多大学生感到焦虑、迷茫，担心疫情会影响他们未来的发展，也会采取一些盲目的行动。他们不知道","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496263&idx=1&sn=fb236d5359920dd7a4b73022ae0bf7ac&chksm=e9f92da9de8ea4bff36db966f263535ac3f7b1c2fd8bd9add161d1ee518436d8999c44c34d9a&scene=27#wechat_redirect","今日实习","2020-04-15 08:00:00"
"68","互联网*25 | 阿里、腾讯、滴滴等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496263&idx=2&sn=026ceb2f3a7cdc5cb8e86066ee9091d3&chksm=e9f92da9de8ea4bf4e2a52490663339dce3e3842bd9e808700b0416d9ba24fc79c6dfca0a37d&scene=27#wechat_redirect","Yan","2020-04-15 08:00:00"
"69","咨询*6 | 亚马逊战略分析、腾讯总裁办管理咨询部、德勤咨询等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496263&idx=3&sn=d30cb7ada6017af7e1d6d1bad71f3375&chksm=e9f92da9de8ea4bffdbe995b37d69598ff57b8a74eac74ab07d0937ba98bd6bc2d823035eb77&scene=27#wechat_redirect","Yan","2020-04-15 08:00:00"
"70","金融*22 | 中金、华映资本、华泰证券等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496263&idx=4&sn=8388eb2a3c285dba10254e136ddff74e&chksm=e9f92da9de8ea4bfcd61cdfaddfe85aed0f4f183825db0d851e42b4b56862958341c66b0ac26&scene=27#wechat_redirect","Yan","2020-04-15 08:00:00"
"71","多行业*5 | 知乎、网易、京东实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496263&idx=5&sn=58d4dde4b0b6c023d49310fe3c10f0b0&chksm=e9f92da9de8ea4bff4e96837841c89273ea3484b8a4b79a5fa156abf875d1b21ce9277246cd7&scene=27#wechat_redirect","Yan","2020-04-15 08:00:00"
"72","互联网*5 |知乎、滴滴出行、网易有道、美团点评等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496246&idx=1&sn=fa1503cdb3fcea9fc102b96b18889703&chksm=e9f92dd8de8ea4ce1e7514ce98c41e53b84dd47f22866c258a63598b9d8a014fbd7def75bc9b&scene=27#wechat_redirect","西西","2020-04-14 08:00:00"
"73","咨询*7 | 贝恩、亚马逊、平安科技、普华永道等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496246&idx=2&sn=a3df79d96f55a34634adbd7270f1a9dd&chksm=e9f92dd8de8ea4ce7d722449ef32a468f3e1a421403dcf92506d2bca56930180d3b47c047d8d&scene=27#wechat_redirect","西西","2020-04-14 08:00:00"
"74","金融*24 | 兴业证券、申万宏源、华西证券、黑蚁资本等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496246&idx=3&sn=87214aa8d9b3dd6ecbd1b04c34c7738a&chksm=e9f92dd8de8ea4ce0084238e11071b0ae73cc77099680eb2f23a788a0cd44d718e3e58feb898&scene=27#wechat_redirect","西西","2020-04-14 08:00:00"
"75","多行业*5 | 知乎、中国平安、GfK等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496246&idx=4&sn=8234cc64bf2c9b0d63ed839b537d5ad4&chksm=e9f92dd8de8ea4cef33453f0e7221a4d21acd14d54ee85ff8ba71859a338e2a0d324bfe7c179&scene=27#wechat_redirect","西西","2020-04-14 08:00:00"
"76","互联网*10 | 字节跳动、腾讯、滴滴等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496240&idx=1&sn=6e659c0e24ec9fa0bc39e1685e85ed14&chksm=e9f92ddede8ea4c8d05ad7f8bae124605249ec454a45a179b02a2df7e92a03f818e0680b3733&scene=27#wechat_redirect","Yan","2020-04-13 08:00:00"
"77","咨询*2 | 麦肯锡、Auto Space咨询部等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496240&idx=2&sn=d8bb9d070098adf9af1f59bfce0b60f0&chksm=e9f92ddede8ea4c8c38b4393fe2a5ac83758cc3389875ca6ee9bd253cbb57b9443d0cb73020b&scene=27#wechat_redirect","Yan","2020-04-13 08:00:00"
"78","金融*30 | 中金、广发证券、星汉资本等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496240&idx=3&sn=9b88fbd9f50384c9d79d79829bc20ec5&chksm=e9f92ddede8ea4c8e19cb7aad9747f0bc3699bf21da76c7b77eeca4babd8e1ed0fae8eafa70e&scene=27#wechat_redirect","Yan","2020-04-13 08:00:00"
"79","多行业*4 | 联合利华、复星实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496240&idx=4&sn=e959a9128027e1268a89f2cf4b5b9439&chksm=e9f92ddede8ea4c81594a2d900e250f3260ce15a1839f58572016d9d079e7053ad409bf2401a&scene=27#wechat_redirect","Yan","2020-04-13 08:00:00"
"80","复工开启，咨询行业缺口巨大，这些岗位正在急招！急招！","如果不考虑生存压力，疫情期间，被迫宅在家中的日子，可能是许多人梦寐以求的生活：睡觉睡到自然醒，睡醒了从卧室逛","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496227&idx=1&sn=8aee9037efa91ee8c037a0efe9cb3bf7&chksm=e9f92dcdde8ea4db855a559238dc71fc7b8aa9fc3ce4a5372886f04ac9c36fd849bc7f3c58f1&scene=27#wechat_redirect","Henrik","2020-04-11 12:00:00"
"81","互联网*14 | 字节跳动、腾讯、美团等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496223&idx=1&sn=3167c516959a4aaf97c332f8e1705d62&chksm=e9f92df1de8ea4e715ecbf7b770719425b23ef504faa78702615fb5b2a880b673a3a75901183&scene=27#wechat_redirect","Yan","2020-04-10 18:00:00"
"82","咨询*6 | 贝恩、美团战略、亚马逊战略等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496223&idx=2&sn=65ef5cb806950a1a37599c4ce89b61f1&chksm=e9f92df1de8ea4e7e0c178c75d49a3e93394dc107089e95246b4f58245242baaf9f653a59307&scene=27#wechat_redirect","Yan","2020-04-10 18:00:00"
"83","金融*27 | 广发证券、中信资本、前海开源基金等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496223&idx=3&sn=639adb83a3fb4c000e1b10b72c2933c5&chksm=e9f92df1de8ea4e7f0e950955e2a37e536de8fb58f4dfeacfb0983f9e4018491038c174141a1&scene=27#wechat_redirect","Yan","2020-04-10 18:00:00"
"84","多行业*14 | 强生、雀巢、宝马、达能实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496223&idx=4&sn=b49d20527721bbf2b0d750a8cc86c661&chksm=e9f92df1de8ea4e779cd0fe7bfcb4e143f7cbab69036b524ed0d691a8d2df226b571a36b9abd&scene=27#wechat_redirect","Yan","2020-04-10 18:00:00"
"85","你距离成为Top2券商实习生，可能只差2天！（附Wind/研报10G资料）","实习申请逼近 ，peer  pressure压得喘不过气","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496210&idx=1&sn=5735efdabb28042ca850da80f726bfa4&chksm=e9f92dfcde8ea4ea3fd3fa44276f19469e3f259c605894694b6dd199038515ea4dc3f33afa22&scene=27#wechat_redirect","","2020-04-09 08:00:00"
"86","互联网*16 | 腾讯、字节跳动、百度、Amazon等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496210&idx=2&sn=ecca3c0e87b0b339f82abbd337f98a04&chksm=e9f92dfcde8ea4eaaf5ea099e0283b5fff264dea34b55fcac4b0bad2f69def127774688e36e7&scene=27#wechat_redirect","","2020-04-09 08:00:00"
"87","咨询*10 | 百度战略、Amazon战略、埃森哲等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496210&idx=3&sn=8fa3c6f3e69ca10d04cef137ff8c9eb2&chksm=e9f92dfcde8ea4ea16c194bf9be6dc71b6c5d138a15c105a177dbcaf3c4773220a3ed8810600&scene=27#wechat_redirect","","2020-04-09 08:00:00"
"88","金融*10 | 中金公司、腾讯投资、深创投等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496210&idx=4&sn=4b4d4bdc9aff92111c5d767436f7eb6f&chksm=e9f92dfcde8ea4ea4c2694d6b681e42be8f872a33c09adf175dfdf12d47f7d11a7640eeaa6b6&scene=27#wechat_redirect","","2020-04-09 08:00:00"
"89","多行业*3 | 任仕达、字节跳动HR等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496210&idx=5&sn=fd8d2ad2dc9b407a05cb58b24d33b62b&chksm=e9f92dfcde8ea4ea8e3df53ff91227816e6d5332ecfc072878a1ffff14710fdd91fbf6a68d9a&scene=27#wechat_redirect","","2020-04-09 08:00:00"
"90","互联网*5 | 阿里巴巴、腾讯、滴滴、京东、快手实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496207&idx=1&sn=de977506af171092f0a93c3c926396f3&chksm=e9f92de1de8ea4f72e5445f2eda0bd01ef42f5cdd4d06cddb0b4162db636544d08281d2398ec&scene=27#wechat_redirect","JC","2020-04-08 08:00:00"
"91","咨询*2 | 益普索实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496207&idx=2&sn=668a15f5f1c67c93e7dba9b742769473&chksm=e9f92de1de8ea4f72fed536061cbc4a5591309a4f19ee7a79f0709ee20d3e4af559a4fe7eb19&scene=27#wechat_redirect","JC","2020-04-08 08:00:00"
"92","金融*11 | 商汤战投、华鑫基金、国泰君安、平安等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496207&idx=3&sn=37c1ba5e3e24bc5c9eea963dfa862fc3&chksm=e9f92de1de8ea4f778819aaa85474d9efc93ec7747e26de176fd792e7527581b16ad51ee43b4&scene=27#wechat_redirect","JC","2020-04-08 08:00:00"
"93","多行业*4 | 宝马、滴滴、万博宣伟等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496207&idx=4&sn=245c84706a3f10da403b2fc61351f74d&chksm=e9f92de1de8ea4f770957adaed9d0c2f814a5b915de47e38676cd2203ac76406e7a3ae3bc67a&scene=27#wechat_redirect","JC","2020-04-08 08:00:00"
"94","互联网*2 | 京东数科、百度阿波罗实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496200&idx=1&sn=1d9935ae4e6348afabedba405d69d15c&chksm=e9f92de6de8ea4f0deef5693e7a86efc24c35f380868c307810392b9ce2ae4fdcac7f225b313&scene=27#wechat_redirect","西西","2020-04-07 08:00:00"
"95","咨询*4 | 度小满金融、百度阿波罗、安永战略咨询实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496200&idx=2&sn=bc78bd22939c3effbc0fc7dbb08263f4&chksm=e9f92de6de8ea4f0fce4c27d315b865a1384f4d7b8ce51fe1725fcc06d9c4340bced1e8c8841&scene=27#wechat_redirect","西西","2020-04-07 08:00:00"
"96","金融*16 | 华泰证券、国信证券、民生证券、龙湖资本等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496200&idx=3&sn=21cf27c0323109b4a11b14c40b085504&chksm=e9f92de6de8ea4f03f58c2b9ca710ad02ebfdaaa52be521fdad007537f9fd40afec9c00fd438&scene=27#wechat_redirect","西西","2020-04-07 08:00:00"
"97","多行业*5 | 强生、玛氏、宝马等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496200&idx=4&sn=17d057c7219dc158e18f3a3ebcefb453&chksm=e9f92de6de8ea4f0bcdc5919dec22938aed799c4ccc6efe698076c378fc2c4682bde960609dd&scene=27#wechat_redirect","西西","2020-04-07 08:00:00"
"98","互联网*17 | 阿里巴巴、腾讯、滴滴等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496189&idx=1&sn=33fa29e0f54ae70f29a53ef87a43d792&chksm=e9f92e13de8ea7056fdf09293b6548635dc734559192ac420174f5a691c6f28030f8f3ae7820&scene=27#wechat_redirect","Tang","2020-04-06 08:00:00"
"99","咨询*8 | 科尔尼、OC&amp;C、IQVIA等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496189&idx=2&sn=1834a7858da929d5511efaa5ec048215&chksm=e9f92e13de8ea705eb5be492fedc116e36e77c9bb58112ca1a3bdb55eeb41cf690cc17ae6021&scene=27#wechat_redirect","Tang","2020-04-06 08:00:00"
"100","金融*27 | 复星集团、达晨财智、黑蚁资本等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496189&idx=3&sn=b9b525fc4c25c7e80fb72d66a673c1dd&chksm=e9f92e13de8ea705d4b8c447806472504e41a5a862502c285c986e7133c21d3823be5c0b0bf9&scene=27#wechat_redirect","Tang","2020-04-06 08:00:00"
"101","多行业*9 | 联合利华、奥美、西门子实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496189&idx=4&sn=60ce58dea50458b1bc11135eea1631cf&chksm=e9f92e13de8ea7054734040508c7f5dbac6048c82678165fdb32ce046ca8c868b78935a8426e&scene=27#wechat_redirect","Tang","2020-04-06 08:00:00"
"102","疫情过后，全面复工-贝恩春季PTA开始招募！","今年爆发的疫情令所有人都措手不及，干货奉上！","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496172&idx=1&sn=a196b5e688f6aa16380a519572f7453d&chksm=e9f92e02de8ea7143104a3e3c446eb679e2d8f95baeedb56bb4e1407a9b4e32280c8de94fef2&scene=27#wechat_redirect","今日实习","2020-04-03 18:00:00"
"103","互联网*9 | 商汤、腾讯、字节跳动等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496172&idx=2&sn=9fd9b1af6b545eb6a2d3c3e1534cc6fd&chksm=e9f92e02de8ea714a4d4dc45fdac3ad30c758111e624caee6ccdeffdd017b222827899f14930&scene=27#wechat_redirect","西西","2020-04-03 18:00:00"
"104","咨询*3 | 腾讯战略发展部、尼尔森、金山云等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496172&idx=3&sn=716cefd9f783c6299be8748801400700&chksm=e9f92e02de8ea71498e53a4bf6f94d74f50305fb8ba69076052500bf907099f01b47c6ae69f6&scene=27#wechat_redirect","西西","2020-04-03 18:00:00"
"105","金融*27 | 中信证券、国泰君安、申万宏源、天风证券等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496172&idx=4&sn=b03848edd5727373a7c89f8011ad874f&chksm=e9f92e02de8ea714a0132eba78b4ed36a779ed7399f15ce92036561453afac93a5777f2f7c96&scene=27#wechat_redirect","西西","2020-04-03 18:00:00"
"106","多行业*4 | 龙湖集团、玛氏箭牌等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496172&idx=5&sn=7d5832f60a6573bf7d90690b83468871&chksm=e9f92e02de8ea7145d77c41850474ef3519182f0cb31a2cf3ca70c9b1691bae325148647d6b2&scene=27#wechat_redirect","西西","2020-04-03 18:00:00"
"107","暑假实习来袭丨“我一个学金融的，找个好实习也太难了！”（附Wind/研报10G资料）","每到这种时候，总是深刻体会到来自同龄人的“恶意”","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496160&idx=1&sn=31827d96e1d0d63ab4e3195a566b9d4b&chksm=e9f92e0ede8ea7182b657cb60eae692d47dc2a70cb33c60e67b1b2ff973f9ed7a827916e0b5e&scene=27#wechat_redirect","","2020-04-02 08:00:00"
"108","互联网*4 | 腾讯、字节跳动、小米等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496160&idx=2&sn=6f5af3c37163ebb67beb1a8f495f4897&chksm=e9f92e0ede8ea7187ceafdb2ab677ef0c55a92d63bd7c0f79cc12afeabcbfb6db8676d5f385c&scene=27#wechat_redirect","","2020-04-02 08:00:00"
"109","咨询*3 | 小米战略、尼尔森等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496160&idx=3&sn=ded9d564a4f640ade381a14150a9888b&chksm=e9f92e0ede8ea7186bc1c9d09d304832ead5750802aca6f04253cbc1ee6298277d84f17c8579&scene=27#wechat_redirect","","2020-04-02 08:00:00"
"110","金融*15 | 中金公司、天风证券等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496160&idx=4&sn=a1bde60bcd34b528668776cd7d5e3af2&chksm=e9f92e0ede8ea71825541194d3ba672c07b499050b882d7f5489cd09b6473ad0c2ad3f5c69e4&scene=27#wechat_redirect","","2020-04-02 08:00:00"
"111","多行业*7 | 联合利华、腾讯HR、西门子等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496160&idx=5&sn=466f220d3aa25c82317531e2f9ca9a7e&chksm=e9f92e0ede8ea71803bed56f21c9e7b27e15b29d4f085c23ff544ee08f76cf1433841b4e9189&scene=27#wechat_redirect","","2020-04-02 08:00:00"
"112","互联网*4 | 腾讯、滴滴、小米、快手等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496157&idx=1&sn=8fc89216ac7f205402c67d9dfd10d825&chksm=e9f92e33de8ea725d3e6f607fdf6f0d978908ee2662ed2664e40f7941709a974bba5cc78e542&scene=27#wechat_redirect","JC","2020-04-01 08:00:00"
"113","咨询*3 | 商汤战投、IQVIA、安永帕特农等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496157&idx=2&sn=52a8b37d1e70c236c36609019d39fb6a&chksm=e9f92e33de8ea7256453091e95db9d88f5e9593680ff22d92cf67862f7bfd7f6b54c35050166&scene=27#wechat_redirect","JC","2020-04-01 08:00:00"
"114","金融*23 | 险峰长青、汉能投资、北极光创投、光源资本等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247496157&idx=3&sn=616c06fba6e119bf25aeb11c4abf359f&chksm=e9f92e33de8ea725679f2a6cfe90eb4ebc1a9ab56bb4550a794afd918078bede2c9c144d95ba&scene=27#wechat_redirect","JC","2020-04-01 08:00:00"
